groupsize,protocol,operation,clientrole,setuptime,operationtime
90,FULL,message,RECIPIENT,33.852927,0.428627
90,FULL,message,RECIPIENT,33.750924,0.396917
90,FULL,message,RECIPIENT,34.096896,0.40535
90,FULL,message,RECIPIENT,34.131031,0.385602
90,FULL,message,RECIPIENT,33.976472,0.369567
90,FULL,message,RECIPIENT,33.918521,0.485284
90,FULL,message,RECIPIENT,33.489551,0.403648
90,FULL,message,RECIPIENT,33.823998,0.462296
90,FULL,message,RECIPIENT,33.853972,0.464973
90,FULL,message,RECIPIENT,33.417182,0.401976
90,FULL,message,RECIPIENT,33.783217,0.370725
90,FULL,message,RECIPIENT,33.988311,0.37215
90,FULL,message,RECIPIENT,33.604182,0.461031
90,FULL,message,RECIPIENT,33.898436,0.391125
90,FULL,message,RECIPIENT,34.057107,0.431909
90,FULL,message,RECIPIENT,33.887982,0.503762
90,FULL,message,RECIPIENT,34.238395,0.434523
90,FULL,message,RECIPIENT,33.726325,0.325195
90,FULL,message,RECIPIENT,33.226321,0.435831
90,FULL,message,RECIPIENT,34.133658,0.501914
90,FULL,message,RECIPIENT,34.277827,0.447185
90,FULL,message,RECIPIENT,33.619767,0.40959
90,FULL,message,RECIPIENT,33.365129,0.459347
90,FULL,message,RECIPIENT,33.009867,0.389177
90,FULL,message,RECIPIENT,33.411228,0.401025
90,FULL,message,RECIPIENT,33.771482,0.273164
90,FULL,message,RECIPIENT,33.924627,0.339941
90,FULL,message,RECIPIENT,31.837645,0.43174
90,FULL,message,RECIPIENT,32.560619,0.473373
90,FULL,message,RECIPIENT,33.698688,0.443318
90,FULL,message,RECIPIENT,34.217827,0.468803
90,FULL,message,RECIPIENT,33.147093,0.436468
90,FULL,message,RECIPIENT,34.063334,0.328322
90,FULL,message,RECIPIENT,33.482879,0.291711
32,FULL,update,SENDER,10.366595,10.626449
32,FULL,update,RECIPIENT,11.442108,10.851739
32,FULL,update,RECIPIENT,11.525832,11.032381
32,FULL,update,RECIPIENT,11.522398,11.206316
32,FULL,update,RECIPIENT,11.684642,11.001889
32,FULL,update,RECIPIENT,11.63889,10.386443
32,FULL,update,RECIPIENT,11.416958,10.945524
32,FULL,update,RECIPIENT,11.512911,10.977219
32,FULL,update,RECIPIENT,11.341349,10.795233
32,FULL,update,RECIPIENT,11.285216,10.85241
32,FULL,update,RECIPIENT,11.689639,10.798084
32,FULL,update,RECIPIENT,11.413797,11.080213
32,FULL,update,RECIPIENT,11.351121,11.153657
32,FULL,update,RECIPIENT,11.464659,10.765261
32,FULL,update,RECIPIENT,11.469016,10.761607
32,FULL,update,RECIPIENT,10.796734,11.336126
32,FULL,update,RECIPIENT,11.413974,9.248172
32,FULL,update,RECIPIENT,11.447065,10.663007
32,FULL,update,RECIPIENT,11.471052,11.037539
32,FULL,update,RECIPIENT,11.419107,10.978511
32,FULL,update,RECIPIENT,11.376247,10.874851
32,FULL,update,RECIPIENT,11.160972,11.161266
32,FULL,update,RECIPIENT,11.584206,10.830407
32,FULL,update,RECIPIENT,11.58437,10.35978
32,FULL,update,RECIPIENT,11.588986,9.979319
32,FULL,update,RECIPIENT,11.076951,7.236998
32,FULL,update,RECIPIENT,11.635226,11.007155
32,FULL,update,RECIPIENT,11.143478,10.759669
32,FULL,update,RECIPIENT,11.348077,11.170896
32,FULL,update,RECIPIENT,11.302804,10.223081
32,FULL,update,RECIPIENT,11.585538,9.478705
32,FULL,update,RECIPIENT,11.603874,10.565865
11,FULL,remove,SENDER,3.421663,2.883791
11,FULL,remove,RECIPIENT,3.969526,0.634896
11,FULL,remove,RECIPIENT,4.582432,3.710473
11,FULL,remove,RECIPIENT,3.948163,3.294699
11,FULL,remove,RECIPIENT,4.049801,3.190957
11,FULL,remove,RECIPIENT,4.518127,2.988672
11,FULL,remove,RECIPIENT,4.495232,2.837098
11,FULL,remove,RECIPIENT,3.753265,3.317553
11,FULL,remove,RECIPIENT,4.098404,3.491486
11,FULL,remove,RECIPIENT,4.376999,2.993875
11,FULL,remove,RECIPIENT,4.534339,3.299365
22,FULL,add,SENDER,6.764073,7.356863
22,FULL,add,RECIPIENT,8.035272,9.257452
22,FULL,add,RECIPIENT,8.217509,9.565105
22,FULL,add,RECIPIENT,7.900182,8.789569
22,FULL,add,RECIPIENT,7.827236,8.909988
22,FULL,add,RECIPIENT,7.512457,9.300153
22,FULL,add,RECIPIENT,7.503053,9.055558
22,FULL,add,RECIPIENT,7.962596,8.982775
22,FULL,add,RECIPIENT,7.62572,9.186066
22,FULL,add,RECIPIENT,8.090096,8.660915
22,FULL,add,RECIPIENT,7.966162,8.763747
22,FULL,add,RECIPIENT,7.445775,8.99331
22,FULL,add,RECIPIENT,8.335755,8.63962
22,FULL,add,RECIPIENT,8.020518,9.135811
22,FULL,add,RECIPIENT,8.085912,8.172455
22,FULL,add,RECIPIENT,7.760775,9.419871
22,FULL,add,RECIPIENT,8.012333,9.272928
22,FULL,add,RECIPIENT,7.962079,9.129186
22,FULL,add,RECIPIENT,7.320895,8.954568
22,FULL,add,RECIPIENT,7.671903,9.189571
22,FULL,add,RECIPIENT,6.278729,7.634677
22,FULL,add,RECIPIENT,7.146511,9.454402
16,FULL,update,SENDER,4.986747,4.964632
16,FULL,update,RECIPIENT,6.132123,5.618104
16,FULL,update,RECIPIENT,6.109628,5.492371
16,FULL,update,RECIPIENT,5.622448,5.512027
16,FULL,update,RECIPIENT,5.97136,5.52121
16,FULL,update,RECIPIENT,5.924792,5.544648
16,FULL,update,RECIPIENT,5.987186,5.438133
16,FULL,update,RECIPIENT,5.860134,5.528214
16,FULL,update,RECIPIENT,5.715898,4.01597
16,FULL,update,RECIPIENT,5.889384,5.573729
16,FULL,update,RECIPIENT,6.033414,4.072382
16,FULL,update,RECIPIENT,5.910294,5.231563
16,FULL,update,RECIPIENT,5.89066,5.301502
16,FULL,update,RECIPIENT,5.644045,5.597687
16,FULL,update,RECIPIENT,5.964567,5.336843
16,FULL,update,RECIPIENT,5.223664,5.388933
90,FULL,remove,SENDER,32.002305,32.015862
90,FULL,remove,RECIPIENT,34.316273,1.049948
90,FULL,remove,RECIPIENT,33.61532,32.043644
90,FULL,remove,RECIPIENT,33.592988,33.141132
90,FULL,remove,RECIPIENT,33.807977,33.542035
90,FULL,remove,RECIPIENT,33.603943,33.601617
90,FULL,remove,RECIPIENT,34.18991,33.609648
90,FULL,remove,RECIPIENT,33.445021,33.58402
90,FULL,remove,RECIPIENT,34.036143,34.109489
90,FULL,remove,RECIPIENT,33.890424,32.809884
90,FULL,remove,RECIPIENT,33.305496,33.155396
90,FULL,remove,RECIPIENT,34.163185,33.33407
90,FULL,remove,RECIPIENT,33.091845,33.230576
90,FULL,remove,RECIPIENT,33.937468,33.727465
90,FULL,remove,RECIPIENT,33.301146,33.274553
90,FULL,remove,RECIPIENT,34.014457,33.625805
90,FULL,remove,RECIPIENT,33.479961,33.453077
90,FULL,remove,RECIPIENT,33.906409,33.80379
90,FULL,remove,RECIPIENT,33.498981,31.239758
90,FULL,remove,RECIPIENT,33.90636,33.923864
90,FULL,remove,RECIPIENT,34.087833,33.813717
90,FULL,remove,RECIPIENT,33.569011,33.839393
90,FULL,remove,RECIPIENT,33.85669,33.313849
90,FULL,remove,RECIPIENT,33.907724,33.216487
90,FULL,remove,RECIPIENT,34.152055,32.675668
90,FULL,remove,RECIPIENT,33.466739,32.935261
90,FULL,remove,RECIPIENT,34.206798,33.663148
90,FULL,remove,RECIPIENT,33.800487,33.720553
90,FULL,remove,RECIPIENT,34.179449,33.703029
90,FULL,remove,RECIPIENT,34.214617,32.977407
90,FULL,remove,RECIPIENT,33.611768,32.800888
90,FULL,remove,RECIPIENT,33.829918,32.838819
90,FULL,remove,RECIPIENT,33.937907,32.934177
90,FULL,remove,RECIPIENT,34.0771,33.799237
90,FULL,remove,RECIPIENT,33.85565,33.831129
90,FULL,remove,RECIPIENT,33.63208,33.4235
90,FULL,remove,RECIPIENT,33.237909,33.743907
90,FULL,remove,RECIPIENT,33.92769,33.497441
90,FULL,remove,RECIPIENT,33.757601,33.313663
90,FULL,remove,RECIPIENT,33.818797,33.783004
90,FULL,remove,RECIPIENT,34.091994,33.677829
90,FULL,remove,RECIPIENT,34.283973,32.921909
90,FULL,remove,RECIPIENT,34.109068,33.393197
90,FULL,remove,RECIPIENT,33.629467,33.102123
90,FULL,remove,RECIPIENT,34.219843,33.758601
90,FULL,remove,RECIPIENT,33.694149,33.019216
90,FULL,remove,RECIPIENT,33.665505,33.36811
90,FULL,remove,RECIPIENT,34.006397,33.675007
90,FULL,remove,RECIPIENT,34.079917,33.925797
90,FULL,remove,RECIPIENT,34.001912,33.753975
90,FULL,remove,RECIPIENT,34.196171,33.727654
90,FULL,remove,RECIPIENT,33.594918,33.078483
90,FULL,remove,RECIPIENT,33.366055,33.145838
90,FULL,remove,RECIPIENT,33.616394,33.788671
90,FULL,remove,RECIPIENT,33.66776,33.736101
90,FULL,remove,RECIPIENT,33.780268,33.782363
90,FULL,remove,RECIPIENT,34.15738,33.76409
90,FULL,remove,RECIPIENT,33.679187,32.866474
90,FULL,remove,RECIPIENT,34.034811,32.942282
90,FULL,remove,RECIPIENT,33.863891,33.757853
90,FULL,remove,RECIPIENT,33.817638,33.701859
90,FULL,remove,RECIPIENT,33.639138,33.007713
90,FULL,remove,RECIPIENT,33.516553,33.260234
90,FULL,remove,RECIPIENT,34.199538,33.263335
90,FULL,remove,RECIPIENT,33.100001,33.337398
90,FULL,remove,RECIPIENT,33.910003,33.202855
90,FULL,remove,RECIPIENT,33.878066,33.649126
90,FULL,remove,RECIPIENT,33.741536,33.629816
90,FULL,remove,RECIPIENT,33.626572,33.008755
90,FULL,remove,RECIPIENT,34.318501,33.022353
90,FULL,remove,RECIPIENT,33.843063,33.503964
90,FULL,remove,RECIPIENT,33.853213,33.506382
90,FULL,remove,RECIPIENT,33.734863,33.416306
90,FULL,remove,RECIPIENT,34.14416,33.602507
90,FULL,remove,RECIPIENT,32.91695,33.753746
90,FULL,remove,RECIPIENT,32.916624,33.220751
90,FULL,remove,RECIPIENT,34.080541,33.423714
90,FULL,remove,RECIPIENT,33.815289,32.98576
90,FULL,remove,RECIPIENT,34.13231,33.539675
90,FULL,remove,RECIPIENT,34.271747,33.213541
90,FULL,remove,RECIPIENT,33.992859,33.796862
90,FULL,remove,RECIPIENT,33.970305,33.782026
90,FULL,remove,RECIPIENT,33.984591,33.876506
90,FULL,remove,RECIPIENT,34.079481,32.789151
90,FULL,remove,RECIPIENT,34.155858,32.156739
90,FULL,remove,RECIPIENT,34.010152,33.131633
90,FULL,remove,RECIPIENT,34.006566,32.4544
90,FULL,remove,RECIPIENT,33.724256,33.203322
90,FULL,remove,RECIPIENT,33.623292,33.110942
90,FULL,remove,RECIPIENT,34.389083,33.613371
64,FULL,add,SENDER,24.957894,39.380137
64,FULL,add,RECIPIENT,26.523717,44.515553
64,FULL,add,RECIPIENT,25.16976,42.037434
64,FULL,add,RECIPIENT,24.797838,43.785903
64,FULL,add,RECIPIENT,30.322369,43.8605
64,FULL,add,RECIPIENT,30.745331,42.528598
64,FULL,add,RECIPIENT,30.240581,43.207891
64,FULL,add,RECIPIENT,25.440932,44.062262
64,FULL,add,RECIPIENT,24.329173,43.264282
64,FULL,add,RECIPIENT,25.692081,43.560236
64,FULL,add,RECIPIENT,26.770482,44.609743
64,FULL,add,RECIPIENT,26.764584,43.014856
64,FULL,add,RECIPIENT,26.008699,42.832156
64,FULL,add,RECIPIENT,26.723238,44.175712
64,FULL,add,RECIPIENT,28.091639,45.111016
64,FULL,add,RECIPIENT,24.616915,44.272648
64,FULL,add,RECIPIENT,26.948698,43.609696
64,FULL,add,RECIPIENT,24.10101,42.790993
64,FULL,add,RECIPIENT,27.682417,43.846952
64,FULL,add,RECIPIENT,25.207489,42.884142
64,FULL,add,RECIPIENT,26.987006,44.056928
64,FULL,add,RECIPIENT,24.458174,44.46315
64,FULL,add,RECIPIENT,25.036561,43.376793
64,FULL,add,RECIPIENT,26.562887,43.725716
64,FULL,add,RECIPIENT,26.443663,43.844061
64,FULL,add,RECIPIENT,25.269415,42.498764
64,FULL,add,RECIPIENT,26.0635,44.400918
64,FULL,add,RECIPIENT,28.709394,42.386425
64,FULL,add,RECIPIENT,26.843904,43.678537
64,FULL,add,RECIPIENT,26.772883,42.604868
64,FULL,add,RECIPIENT,26.766199,43.601328
64,FULL,add,RECIPIENT,26.117866,42.921676
64,FULL,add,RECIPIENT,24.69084,42.340628
64,FULL,add,RECIPIENT,28.209112,43.269043
64,FULL,add,RECIPIENT,26.938975,44.105427
64,FULL,add,RECIPIENT,25.342854,44.041913
64,FULL,add,RECIPIENT,24.111874,42.891447
64,FULL,add,RECIPIENT,27.291709,42.545517
64,FULL,add,RECIPIENT,23.898753,42.414318
64,FULL,add,RECIPIENT,26.564429,42.579432
64,FULL,add,RECIPIENT,27.278645,44.565839
64,FULL,add,RECIPIENT,25.82651,43.461381
64,FULL,add,RECIPIENT,24.584895,42.835453
64,FULL,add,RECIPIENT,24.488075,43.71117
64,FULL,add,RECIPIENT,27.7184,44.051078
64,FULL,add,RECIPIENT,25.388375,43.093065
64,FULL,add,RECIPIENT,24.255523,44.426259
64,FULL,add,RECIPIENT,25.209234,44.931628
64,FULL,add,RECIPIENT,27.069301,44.163932
64,FULL,add,RECIPIENT,28.929383,42.07234
64,FULL,add,RECIPIENT,25.071675,42.890803
64,FULL,add,RECIPIENT,24.973602,43.736987
64,FULL,add,RECIPIENT,26.424931,41.81922
64,FULL,add,RECIPIENT,25.640914,42.069672
64,FULL,add,RECIPIENT,25.589435,43.472172
64,FULL,add,RECIPIENT,30.444121,43.644359
64,FULL,add,RECIPIENT,24.306998,44.368395
64,FULL,add,RECIPIENT,26.374604,43.998699
64,FULL,add,RECIPIENT,24.974557,45.64933
64,FULL,add,RECIPIENT,25.167767,45.088216
64,FULL,add,RECIPIENT,26.075895,44.781161
64,FULL,add,RECIPIENT,25.150847,41.56972
64,FULL,add,RECIPIENT,26.732068,45.637464
64,FULL,add,RECIPIENT,30.424787,45.44738
32,FULL,add,SENDER,10.358908,11.642218
32,FULL,add,RECIPIENT,11.518613,13.877774
32,FULL,add,RECIPIENT,11.639281,13.567328
32,FULL,add,RECIPIENT,11.521848,13.559278
32,FULL,add,RECIPIENT,11.624621,13.632326
32,FULL,add,RECIPIENT,11.515206,13.467341
32,FULL,add,RECIPIENT,11.709174,14.074403
32,FULL,add,RECIPIENT,11.457508,13.841712
32,FULL,add,RECIPIENT,11.439636,13.628148
32,FULL,add,RECIPIENT,11.289947,13.373031
32,FULL,add,RECIPIENT,11.489256,13.640676
32,FULL,add,RECIPIENT,11.532589,13.588312
32,FULL,add,RECIPIENT,11.462568,13.67086
32,FULL,add,RECIPIENT,10.491683,13.471492
32,FULL,add,RECIPIENT,11.596715,14.619303
32,FULL,add,RECIPIENT,11.615906,13.850619
32,FULL,add,RECIPIENT,11.628921,13.657713
32,FULL,add,RECIPIENT,11.388409,12.732151
32,FULL,add,RECIPIENT,10.444845,13.908321
32,FULL,add,RECIPIENT,11.503508,13.641424
32,FULL,add,RECIPIENT,11.406475,13.872407
32,FULL,add,RECIPIENT,11.491953,13.560156
32,FULL,add,RECIPIENT,11.420123,13.731991
32,FULL,add,RECIPIENT,11.470312,14.328527
32,FULL,add,RECIPIENT,8.580834,14.603953
32,FULL,add,RECIPIENT,11.460646,13.523386
32,FULL,add,RECIPIENT,11.413738,13.637085
32,FULL,add,RECIPIENT,11.463263,13.528743
32,FULL,add,RECIPIENT,11.650207,13.68522
32,FULL,add,RECIPIENT,11.346196,11.067931
32,FULL,add,RECIPIENT,11.310341,13.578342
32,FULL,add,RECIPIENT,11.310516,14.453691
32,FULL,add,SENDER,10.432877,10.277631
32,FULL,add,RECIPIENT,11.466827,13.133637
32,FULL,add,RECIPIENT,11.543923,12.9438
32,FULL,add,RECIPIENT,11.284768,12.693255
32,FULL,add,RECIPIENT,11.685962,13.010043
32,FULL,add,RECIPIENT,11.679015,13.004135
32,FULL,add,RECIPIENT,11.609321,12.907079
32,FULL,add,RECIPIENT,11.062864,12.822361
32,FULL,add,RECIPIENT,11.154955,11.866383
32,FULL,add,RECIPIENT,11.427201,12.776015
32,FULL,add,RECIPIENT,10.933697,13.412373
32,FULL,add,RECIPIENT,11.313563,12.965505
32,FULL,add,RECIPIENT,11.530233,13.202067
32,FULL,add,RECIPIENT,11.632405,13.197417
32,FULL,add,RECIPIENT,11.507985,11.930243
32,FULL,add,RECIPIENT,11.543123,13.139404
32,FULL,add,RECIPIENT,11.418989,13.16148
32,FULL,add,RECIPIENT,11.363924,12.896413
32,FULL,add,RECIPIENT,11.137677,12.013876
32,FULL,add,RECIPIENT,11.353468,12.955114
32,FULL,add,RECIPIENT,11.134636,12.143805
32,FULL,add,RECIPIENT,10.207002,12.742879
32,FULL,add,RECIPIENT,8.923021,13.441829
32,FULL,add,RECIPIENT,11.399161,10.229198
32,FULL,add,RECIPIENT,11.332582,10.379298
32,FULL,add,RECIPIENT,11.368404,12.95345
32,FULL,add,RECIPIENT,11.185753,13.226555
32,FULL,add,RECIPIENT,11.553524,12.601524
32,FULL,add,RECIPIENT,11.301417,12.300742
32,FULL,add,RECIPIENT,10.650863,12.783519
32,FULL,add,RECIPIENT,11.560057,12.727226
32,FULL,add,RECIPIENT,11.268165,12.632534
128,FULL,message,SENDER,85.201157,0.208855
128,FULL,message,RECIPIENT,98.733263,1.089544
128,FULL,message,RECIPIENT,87.949904,1.079081
128,FULL,message,RECIPIENT,95.450497,1.00658
128,FULL,message,RECIPIENT,105.260034,0.786357
128,FULL,message,RECIPIENT,101.553324,0.991766
128,FULL,message,RECIPIENT,91.644029,0.974431
128,FULL,message,RECIPIENT,101.394293,0.993308
128,FULL,message,RECIPIENT,90.082852,0.849852
128,FULL,message,RECIPIENT,104.359791,1.004657
128,FULL,message,RECIPIENT,93.474083,1.038753
128,FULL,message,RECIPIENT,101.616277,1.025775
128,FULL,message,RECIPIENT,102.122581,0.925007
128,FULL,message,RECIPIENT,106.907825,0.669607
128,FULL,message,RECIPIENT,105.076835,1.083018
128,FULL,message,RECIPIENT,103.684965,0.850076
128,FULL,message,RECIPIENT,95.356104,0.870984
128,FULL,message,RECIPIENT,97.33736,0.772265
128,FULL,message,RECIPIENT,94.72511,1.03244
128,FULL,message,RECIPIENT,98.277494,0.984029
128,FULL,message,RECIPIENT,93.056904,1.021413
128,FULL,message,RECIPIENT,93.76572,0.98794
128,FULL,message,RECIPIENT,101.620556,0.826761
128,FULL,message,RECIPIENT,97.97798,1.197386
128,FULL,message,RECIPIENT,103.726495,0.855437
128,FULL,message,RECIPIENT,91.983691,0.930947
128,FULL,message,RECIPIENT,99.042083,0.967637
128,FULL,message,RECIPIENT,101.522521,0.954009
128,FULL,message,RECIPIENT,101.317203,0.971259
128,FULL,message,RECIPIENT,94.333243,0.999766
